date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:52:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Oct%202020%2016:55:49%20GMT	http://badlapurseva.com/56/mywings/?p=16	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/index0e62.html	(from http://badlapurseva.com/56/mywings/gift-of-wings/)
17:52:38	2312/2312	---MC-	200	added ('OK')	application/json	date:Tue,%2027%20Oct%202020%2016:55:49%20GMT	http://badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbadlapurseva.com%2F56%2Fmywings%2Fgift-of-wings%2F	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed229f.json	(from http://badlapurseva.com/56/mywings/gift-of-wings/)
17:52:39	2396/2396	---MC-	200	added ('OK')	text/xml	date:Tue,%2027%20Oct%202020%2016:55:49%20GMT	http://badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbadlapurseva.com%2F56%2Fmywings%2Fgift-of-wings%2F&format=xml	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-json/oembed/1.0/embeda901	(from http://badlapurseva.com/56/mywings/gift-of-wings/)
17:52:40	90496/90496	---M--	200	added ('OK')	image/jpeg	etag:%22c101aab-16180-5a4924dd9556f%22	http://badlapurseva.com/56/mywings/wp-content/uploads/2020/05/GiftOfWingsContent.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/uploads/2020/05/GiftOfWingsContent.jpg	(from http://badlapurseva.com/56/mywings/shop/)
17:52:48	47536/47536	---M--	200	added ('OK')	image/jpeg	etag:%22c080592-b9b0-5a26b27885600%22	http://badlapurseva.com/56/mywings/wp-content/themes/mywings/img/27.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/themes/mywings/img/27.jpg	(from http://badlapurseva.com/56/mywings/gift-of-wings/)
17:52:51	77246/77246	---M--	200	added ('OK')	image/jpeg	etag:%22c08059a-12dbe-5a26b2525fc00%22	http://badlapurseva.com/56/mywings/wp-content/themes/mywings/img/5dollars.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/themes/mywings/img/5dollars.jpg	(from http://badlapurseva.com/56/mywings/gift-of-wings/)
17:52:52	83076/83076	---M--	200	added ('OK')	image/jpeg	etag:%22c1038cc-14484-5a492b79953d8%22	http://badlapurseva.com/56/mywings/wp-content/uploads/2020/05/GiftOfWingsHeader.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/uploads/2020/05/GiftOfWingsHeader.jpg	(from http://badlapurseva.com/56/mywings/gift-of-wings/)
17:52:52	78816/78816	---M--	200	added ('OK')	image/jpeg	etag:%22c080597-133e0-5a26b25630500%22	http://badlapurseva.com/56/mywings/wp-content/themes/mywings/img/5.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/themes/mywings/img/5.jpg	(from http://badlapurseva.com/56/mywings/gift-of-wings/)
17:52:57	54523/54523	---M--	200	added ('OK')	image/jpeg	etag:%22c08059d-d4fb-5a26b28026800%22	http://badlapurseva.com/56/mywings/wp-content/themes/mywings/img/99.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/themes/mywings/img/99.jpg	(from http://badlapurseva.com/56/mywings/gift-of-wings/)
17:53:00	53063/53063	---M--	200	added ('OK')	image/jpeg	etag:%22c080594-cf47-5a26b287c7a00%22	http://badlapurseva.com/56/mywings/wp-content/themes/mywings/img/400.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/themes/mywings/img/400.jpg	(from http://badlapurseva.com/56/mywings/gift-of-wings/)
17:53:01	54414/54414	---M--	200	added ('OK')	image/jpeg	etag:%22c080599-d48e-5a26b29521980%22	http://badlapurseva.com/56/mywings/wp-content/themes/mywings/img/5000.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/themes/mywings/img/5000.jpg	(from http://badlapurseva.com/56/mywings/gift-of-wings/)
17:53:01	57558/57558	---M--	200	added ('OK')	image/jpeg	etag:%22c080590-e0d6-5a26b28f68c00%22	http://badlapurseva.com/56/mywings/wp-content/themes/mywings/img/1000.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/themes/mywings/img/1000.jpg	(from http://badlapurseva.com/56/mywings/gift-of-wings/)
17:53:01	2282/2282	---MC-	200	added ('OK')	application/json	date:Tue,%2027%20Oct%202020%2016:56:11%20GMT	http://badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbadlapurseva.com%2F56%2Fmywings%2Fcontact%2F	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-json/oembed/1.0/embedbc5f.json	(from http://badlapurseva.com/56/mywings/contact/)
17:53:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Oct%202020%2016:56:13%20GMT	http://badlapurseva.com/56/mywings/?p=18	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/index0735.html	(from http://badlapurseva.com/56/mywings/contact/)
17:53:02	2366/2366	---MC-	200	added ('OK')	text/xml	date:Tue,%2027%20Oct%202020%2016:56:13%20GMT	http://badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbadlapurseva.com%2F56%2Fmywings%2Fcontact%2F&format=xml	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed9cba	(from http://badlapurseva.com/56/mywings/contact/)
17:53:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Oct%202020%2016:56:14%20GMT	http://badlapurseva.com/56/mywings/?p=20	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/index341b.html	(from http://badlapurseva.com/56/mywings/press/)
17:53:03	2272/2272	---MC-	200	added ('OK')	application/json	date:Tue,%2027%20Oct%202020%2016:56:14%20GMT	http://badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbadlapurseva.com%2F56%2Fmywings%2Fpress%2F	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed369d.json	(from http://badlapurseva.com/56/mywings/press/)
17:53:04	2356/2356	---MC-	200	added ('OK')	text/xml	date:Tue,%2027%20Oct%202020%2016:56:15%20GMT	http://badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbadlapurseva.com%2F56%2Fmywings%2Fpress%2F&format=xml	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed7883	(from http://badlapurseva.com/56/mywings/press/)
17:53:07	87580/87580	---M--	200	added ('OK')	image/jpeg	etag:%22c080591-1561c-5a26b29ada700%22	http://badlapurseva.com/56/mywings/wp-content/themes/mywings/img/10000.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/themes/mywings/img/10000.jpg	(from http://badlapurseva.com/56/mywings/gift-of-wings/)
17:53:12	54328/54328	---M--	200	added ('OK')	image/jpeg	etag:%22c10394c-d438-5a494e67abce8%22	http://badlapurseva.com/56/mywings/wp-content/uploads/2020/05/Press.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/uploads/2020/05/Press.jpg	(from http://badlapurseva.com/56/mywings/press/)
17:54:00	295021/295021	---M--	200	added ('OK')	image/jpeg	etag:%22c1039c5-4806d-5a494fcc002b1%22	http://badlapurseva.com/56/mywings/wp-content/uploads/2020/05/DancingButterflyPerson.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/uploads/2020/05/DancingButterflyPerson.jpg	(from http://badlapurseva.com/56/mywings/press/)
17:54:05	402500/402500	---M--	200	added ('OK')	image/jpeg	etag:%22c103819-62444-5a4917ca2df70%22	http://badlapurseva.com/56/mywings/wp-content/uploads/2020/05/Lee.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/uploads/2020/05/Lee.jpg	(from http://badlapurseva.com/56/mywings/contact/)
17:54:16	429433/429433	---M--	200	added ('OK')	image/jpeg	etag:%22c1039ad-68d79-5a494fc25ed20%22	http://badlapurseva.com/56/mywings/wp-content/uploads/2020/05/Relax.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/uploads/2020/05/Relax.jpg	(from http://badlapurseva.com/56/mywings/press/)
17:54:27	162433/162433	---M--	200	added ('OK')	image/jpeg	etag:%22c1039ca-27a81-5a494ff996e5d%22	http://badlapurseva.com/56/mywings/wp-content/uploads/2020/05/HeaderPojke.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/uploads/2020/05/HeaderPojke.jpg	(from http://badlapurseva.com/56/mywings/press/)
17:54:50	143283/143283	---M--	200	added ('OK')	image/jpeg	etag:%22c1039da-22fb3-5a49502ae683c%22	http://badlapurseva.com/56/mywings/wp-content/uploads/2020/05/Lee-press.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/uploads/2020/05/Lee-press.jpg	(from http://badlapurseva.com/56/mywings/press/)
17:55:38	579871/579871	---M--	200	added ('OK')	image/jpeg	etag:%22c1039d0-8d91f-5a49500be8de9%22	http://badlapurseva.com/56/mywings/wp-content/uploads/2020/05/JungleButterflyLive.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/uploads/2020/05/JungleButterflyLive.jpg	(from http://badlapurseva.com/56/mywings/press/)
17:55:39	964585/964585	---M--	200	added ('OK')	image/png	etag:%22c103978-eb7e9-5a494e9cab495%22	http://badlapurseva.com/56/mywings/wp-content/uploads/2020/05/lee2.png	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/uploads/2020/05/lee2.png	(from http://badlapurseva.com/56/mywings/press/)
17:55:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Oct%202020%2016:58:51%20GMT	http://badlapurseva.com/56/mywings/?p=41	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/indexcbb6.html	(from http://badlapurseva.com/56/mywings/faq/)
17:55:40	2262/2262	---MC-	200	added ('OK')	application/json	date:Tue,%2027%20Oct%202020%2016:58:50%20GMT	http://badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbadlapurseva.com%2F56%2Fmywings%2Ffaq%2F	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed20d8.json	(from http://badlapurseva.com/56/mywings/faq/)
17:55:41	2346/2346	---MC-	200	added ('OK')	text/xml	date:Tue,%2027%20Oct%202020%2016:58:52%20GMT	http://badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbadlapurseva.com%2F56%2Fmywings%2Ffaq%2F&format=xml	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-json/oembed/1.0/embedf385	(from http://badlapurseva.com/56/mywings/faq/)
17:55:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Oct%202020%2016:58:53%20GMT	http://badlapurseva.com/56/mywings/?p=43	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/index4170.html	(from http://badlapurseva.com/56/mywings/terms-and-conditions/)
17:55:42	2347/2347	---MC-	200	added ('OK')	application/json	date:Tue,%2027%20Oct%202020%2016:58:52%20GMT	http://badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbadlapurseva.com%2F56%2Fmywings%2Fterms-and-conditions%2F	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-json/oembed/1.0/embedfd97.json	(from http://badlapurseva.com/56/mywings/terms-and-conditions/)
17:55:43	2431/2431	---MC-	200	added ('OK')	text/xml	date:Tue,%2027%20Oct%202020%2016:58:53%20GMT	http://badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbadlapurseva.com%2F56%2Fmywings%2Fterms-and-conditions%2F&format=xml	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed32c9	(from http://badlapurseva.com/56/mywings/terms-and-conditions/)
17:55:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Oct%202020%2016:58:54%20GMT	http://badlapurseva.com/56/mywings/?p=45	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/index5e74.html	(from http://badlapurseva.com/56/mywings/retail-affiliate-partners/)
17:55:44	2381/2381	---MC-	200	added ('OK')	application/json	date:Tue,%2027%20Oct%202020%2016:58:54%20GMT	http://badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbadlapurseva.com%2F56%2Fmywings%2Fretail-affiliate-partners%2F	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-json/oembed/1.0/embedde3c.json	(from http://badlapurseva.com/56/mywings/retail-affiliate-partners/)
17:55:45	2462/2462	---MC-	200	added ('OK')	text/xml	date:Tue,%2027%20Oct%202020%2016:58:55%20GMT	http://badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbadlapurseva.com%2F56%2Fmywings%2Fretail-affiliate-partners%2F&format=xml	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-json/oembed/1.0/embed2c53	(from http://badlapurseva.com/56/mywings/retail-affiliate-partners/)
17:56:10	672509/672509	---M--	200	added ('OK')	image/jpeg	etag:%22c1039e1-a42fd-5a49503f23f1e%22	http://badlapurseva.com/56/mywings/wp-content/uploads/2020/05/MagicalFairyPerson2.jpg	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/uploads/2020/05/MagicalFairyPerson2.jpg	(from http://badlapurseva.com/56/mywings/press/)
17:56:13	964585/964585	---M--	200	added ('OK')	image/png	etag:%22c1039d5-eb7e9-5a495023df2fc%22	http://badlapurseva.com/56/mywings/wp-content/uploads/2020/05/lee2-1.png	F:/New%20folder/Mywings/badlapurseva.com/56/mywings/wp-content/uploads/2020/05/lee2-1.png	(from http://badlapurseva.com/56/mywings/press/)
